/*
**
**  Swift/XRT light curve for LS I +61 303.
**
**  Data taken from the automatic processing at http://www.swift.psu.edu/monitoring/
**
**  When using these data and results in publications, please reference M.C. Stroh & A.D. Falcone 2013, ApJS, 207, 28; arXiv: 1305.4949.
**
**  Key:
**
**   BinCenter      - Center of time bin (MJD)
**   BinHW          - One-half of the full time bin size (days)
**   Rate           - The background subtracted, PSF corrected and pile-up corrected source count rate (cts/s).
**   RateError      - 1 sigma error in source count rate (cts/s)
**   FracExp        - Conversion factor between bin size and observing time
**   Mode           - 0 if in Windowed Timing (WT)
**                    1 if in Photon Counting (PC)
**
**
**  Upper limits have an error listed as -1.00000.
**
*/
      BinCenter          BinHW           Rate      RateError        FracExp  Mode
   57403.073610       0.036110        0.38351        0.02233        0.15818     1
   57416.840102       0.170994        0.22121        0.01418        0.04662     1
   57424.977020       0.004198        0.38548        0.02622        0.95502     1
   57566.322394       0.171778        0.30203        0.01554        0.06357     1
   57569.183523       0.101155        0.07493        0.00905        0.10634     1
   57572.364017       0.104729        0.10588        0.01109        0.09581     1
   57575.092098       0.034237        0.18427        0.02656        0.06018     1
   57578.213978       0.103349        0.15605        0.01013        0.10663     1
   57581.071465       0.040889        0.16983        0.01103        0.26212     1
   57584.062936       0.037723        0.35536        0.01553        0.29629     1
   57587.215994       0.068691        0.31598        0.01460        0.16002     1
   57590.039001       0.036677        0.23632        0.01247        0.29619     1
   57645.387333       0.373101        0.21740        0.01176        0.03203     1
   57648.383591       0.040686        0.13513        0.01310        0.28793     1
   57651.234952       0.040018        0.10495        0.00976        0.25049     1
   57654.751007       0.169817        0.19035        0.01644        0.03028     1
   57657.419283       0.105702        0.26076        0.01942        0.05170     1
   57660.436368       0.202499        0.13997        0.01173        0.05125     1
   57661.338862       0.035413        0.13234        0.01351        0.15131     1
   57667.495312       0.069257        0.28956        0.01466        0.14447     1
   57669.331735       0.035616        0.30623        0.02078        0.14864     1
   57670.015041       0.001060        0.34010        0.04793        0.99612     1
   57673.116580       0.102855        0.21608        0.01249        0.09849     1
   57686.328898       0.038449        0.24335        0.01381        0.24876     1
   57689.509625       0.038260        0.32931        0.01501        0.28120     1
   57692.893744       0.036096        0.39666        0.01591        0.32335     1
   57695.956320       0.043678        0.30726        0.01412        0.25634     1
   57720.289725       0.038725        0.34156        0.01512        0.28638     1
   57723.611399       0.309421        0.33379        0.01485        0.03609     1
   57726.203627       0.038710        0.37009        0.01738        0.28879     1
   57729.723003       0.036691        0.10081        0.01062        0.29511     1
   57732.568863       0.037374        0.11175        0.00868        0.29872     1
   57735.155864       0.035079        0.20368        0.01174        0.31747     1
   57738.757513       0.037592        0.12215        0.00917        0.29111     1
   57741.075811       0.044303        0.23908        0.01308        0.24811     1
   57742.964214       0.005926        0.24423        0.01759        0.96570     1
   57743.960489       0.006144        0.27202        0.01810        0.96874     1
   57744.320522       0.034309        0.24771        0.01752        0.17697     1
   57747.313926       0.038827        0.17256        0.01030        0.30402     1
   57750.106477       0.034483        0.15555        0.01053        0.31064     1
   57770.821143       0.133678        0.20088        0.01206        0.07665     1
   57774.836227       0.038042        0.26798        0.01322        0.29971     1
   57775.437878       0.432946        0.27431        0.01329        0.02619     1
   57778.754695       0.041107        0.30782        0.01493        0.25140     1
   57781.738095       0.036168        0.20252        0.01152        0.30180     1
   57784.206169       0.036139        0.15212        0.01009        0.29669     1
   57787.580869       0.169803        0.13073        0.01083        0.05046     1
   57790.835290       0.034818        0.21127        0.01561        0.29896     1
   57793.394167       0.005679        0.12211        0.01261        0.98210     1
   57796.220770       0.102826        0.22733        0.01570        0.10361     1
   57799.080789       0.034483        0.26380        0.01374        0.29604     1
   57802.498489       0.398709        0.32661        0.01374        0.03172     1
   57805.248798       0.039349        0.11954        0.00879        0.29952     1
   57808.900442       0.037040        0.10577        0.01035        0.22309     1
   57823.839705       0.138747        0.34695        0.01518        0.07849     1
   57826.894159       0.068342        0.31015        0.01363        0.17971     1
   57829.109322       0.101068        0.31073        0.01525        0.09882     1
   57832.304686       0.032784        0.17321        0.01075        0.33247     1
   57835.765702       0.232044        0.12650        0.00976        0.04239     1
   57838.279805       0.041717        0.20614        0.01191        0.25490     1
   57841.670164       0.103436        0.17752        0.01045        0.11652     1
   57844.291693       0.006202        0.37398        0.02154        0.95209     1
   57847.805319       0.007844        0.14159        0.01313        0.79245     1
   57850.104251       0.096435        0.08645        0.00736        0.12584     1
   57853.055038       0.335916        0.22292        0.01212        0.03296     1
   57856.940696       0.032203        0.29877        0.01434        0.32544     1
   57859.326595       0.037258        0.20521        0.01120        0.32446     1
   57862.021400       0.005679        0.19600        0.01640        0.97232     1
   57865.541507       0.134157        0.17228        0.01901        0.02639     1
   57918.689489       0.204257        0.13769        0.01359        0.02782     1
   57927.572291       0.239481        0.25874        0.01940        0.04772     1
   57930.657221       0.335771        0.18312        0.01263        0.02517     1
   57936.069659       0.041441        0.24121        0.01077        0.36215     1
   57938.894046       0.008018        0.15547        0.01222        0.96916     1
   57942.510659       0.034469        0.10125        0.00843        0.31030     1
   57945.467276       0.005607        0.25187        0.01871        0.96319     1
   57951.083953       0.038943        0.30159        0.01390        0.31073     1
   57954.236711       0.138239        0.15692        0.01304        0.08150     1
   57957.919818       0.032944        0.09137        0.00987        0.33353     1
   57960.042505       0.036633        0.21427        0.01215        0.29493     1
   57963.594384       0.009761        0.19445        0.01209        0.96248     1
   57977.161026       0.070216        0.41043        0.01638        0.16005     1
   57981.818869       0.002629        0.16996        0.02260        0.96144     1
   57983.545657       0.068604        0.12716        0.01413        0.11539     1
   57985.238334       0.236010        0.16649        0.01594        0.02617     1
   57989.481077       0.427223        0.23358        0.01244        0.02696     1
   57991.378523       0.130482        0.25055        0.01140        0.10613     1
   57999.838458       0.035820        0.31942        0.01540        0.30437     1
   58001.104004       0.042502        0.40298        0.02236        0.26778     1
   58003.952131       0.034629        0.43458        0.01723        0.32110     1
   58005.281588       0.034919        0.14209        0.00955        0.32077     1
   58007.184325       0.070536        0.15784        0.01032        0.15417     1
   58042.323149       0.006028        0.26760        0.01842        0.94429     1
   58043.314594       0.005520        0.28652        0.02087        0.90946     1
   58044.319462       0.005491        0.23081        0.01783        0.95736     1
   58045.315555       0.006638        0.21158        0.01832        0.92779     1
   58046.301414       0.006188        0.11974        0.01301        0.93170     1
   58047.297448       0.005999        0.09696        0.01149        0.91258     1
   58048.303006       0.007277        0.16040        0.01333        0.90910     1
   58049.300720       0.006202        0.19355        0.01567        0.91756     1
   58050.285993       0.006319        0.17978        0.01518        0.90237     1
   58402.304617       0.006493        0.33832        0.02134        0.96882     1
   58404.303904       0.005781        0.33472        0.02204        0.96714     1
   58406.346913       0.005854        0.72106        0.04351        0.96119     1
   58454.139726       0.036604        0.35809        0.01531        0.43071     1
   58456.190325       0.040206        0.38198        0.01341        0.38730     1
   58458.180051       0.037984        0.24807        0.01795        0.22979     1
   58565.893059       0.037011        0.55780        0.02548        0.46015     1
   59143.386991       0.006725        0.37843        0.02984        0.95847     1
   59145.378553       0.006856        0.24601        0.02389        0.94008     1
   59147.365727       0.005810        0.24104        0.02516        0.96276     1
   59168.218198       0.005403        0.26671        0.02008        0.97583     1
   59170.218162       0.006130        0.32656        0.01989        0.96701     1
   59172.266699       0.005476        0.20262        0.01670        0.96781     1
   59174.260537       0.006086        0.42301        0.02350        0.95704     1
   59196.233284       0.004212        0.27211        0.02181        0.97292     1
   59197.228377       0.004154        0.40101        0.02712        0.97445     1
   59198.223561       0.004881        0.28911        0.02132        0.96656     1
   59199.182607       0.034716        0.34042        0.03221        0.07376     1
   59200.146591       0.005476        0.37939        0.02956        0.95760     1
   59201.207610       0.003501        0.21704        0.02256        0.96698     1
   59202.201649       0.005941        0.38135        0.02209        0.95829     1
   59222.127054       0.004866        0.15037        0.01546        0.96721     1
   59223.131942       0.004837        0.31715        0.02719        0.96976     1
   59224.109580       0.001511        0.15734        0.02873        0.96670     1
   59225.104759       0.001467        0.30465        0.03955        0.96503     1
   59226.117126       0.004561        0.30601        0.03063        0.95512     1
   59227.109241       0.009471        0.36004        0.01676        0.98091     1
   59228.101736       0.005186        0.43183        0.02530        0.96182     1
   59512.580879       0.335771        0.21740        0.01730        0.02828     1
   59520.751772       0.069751        0.24544        0.01330        0.15321     1
   59522.614618       0.009659        0.32068        0.01614        0.96783     1
   59524.675128       0.004721        0.26828        0.02102        0.96152     1
   59526.628812       0.111439        0.18738        0.01134        0.09638     1
   59528.417736       0.176702        0.27006        0.01307        0.06368     1
   59530.431940       0.266644        0.12782        0.01068        0.03997     1
   59532.164316       0.009964        0.16152        0.01115        0.96574     1
   59534.158583       0.077479        0.11647        0.01264        0.14292     1
   59536.482800       0.009543        0.22591        0.01338        0.95981     1
   59538.006091       0.144586        0.25846        0.01337        0.07295     1
   59981.678281       0.072380        0.18180        0.01275        0.11476     1
   59983.465477       0.206697        0.19721        0.01131        0.05361     1
   59987.509672       0.205593        0.22350        0.01310        0.04766     1
   59989.265152       0.237622        0.33923        0.01516        0.04479     1
   59991.213512       0.008672        0.39920        0.01895        0.97080     1
   59993.620891       0.235327        0.30895        0.01688        0.05022     1
   59996.202269       0.369237        0.12375        0.01118        0.02525     1
   59997.831811       0.137614        0.09520        0.00726        0.09704     1
   59999.909583       0.366085        0.15364        0.00962        0.03342     1
   60001.205491       0.129189        0.14192        0.01185        0.07652     1
   60003.916079       0.008890        0.16362        0.01256        0.94727     1
   60005.468239       0.431711        0.16899        0.01008        0.03062     1
