/*
**
**  Swift/XRT light curve for Mrk 501.
**
**  Data taken from the automatic processing at http://www.swift.psu.edu/monitoring/
**
**  When using these data and results in publications, please reference M.C. Stroh & A.D. Falcone 2013, ApJS, 207, 28; arXiv: 1305.4949.
**
**  Key:
**
**   BinCenter      - Center of time bin (MJD)
**   BinHW          - One-half of the full time bin size (days)
**   Rate           - The background subtracted, PSF corrected and pile-up corrected source count rate (cts/s).
**   RateError      - 1 sigma error in source count rate (cts/s)
**   FracExp        - Conversion factor between bin size and observing time
**   Mode           - 0 if in Windowed Timing (WT)
**                    1 if in Photon Counting (PC)
**
**
**  Upper limits have an error listed as -1.00000.
**
*/
      BinCenter          BinHW           Rate      RateError        FracExp  Mode
   56861.996810       0.003163       15.01172        0.17489        0.99909     0
   56862.044559       0.001936       14.61310        0.22483        0.99882     0
   56864.019387       0.027095       16.65342        0.14287        0.19146     0
   56865.054601       0.013281       18.33333        0.14232        0.44686     0
   56865.995762       0.005420       19.13832        0.15077        1.00000     0
   56866.926134       0.005784       17.57820        0.13979        0.99893     0
   56867.994478       0.005515       20.07796        0.15330        0.99948     0
   56868.924829       0.005726       14.92734        0.13068        1.00000     0
   56869.924061       0.005752       13.86915        0.12559        0.99849     0
   56870.922607       0.005842       16.07599        0.23492        0.97722     0
   56871.921841       0.005929       12.49553        0.11804        0.99902     0
   56872.921037       0.005347       10.83994        0.11627        1.00000     0
   56873.918980       0.005987       12.89108        0.11773        1.00000     0
   56875.642912       0.007083       16.98660        0.12416        1.00000     0
   56883.971313       0.005752       13.28368        0.12392        0.99849     0
   56886.974559       0.000402       12.72160        0.69125        0.96231     0
   56892.908151       0.006392       18.48573        0.13610        1.00000     0
   56895.966156       0.006045       16.42914        0.15350        1.00000     0
   56901.101554       0.006739       12.59364        0.11003        0.99957     0
   56904.920761       0.035446       12.60009        0.11358        0.17843     0
   56943.902979       0.033542       16.59524        0.10134        0.34419     0
   56944.773250       0.103134       12.36456        0.07708        0.12925     0
