/*
**
**  Swift/XRT light curve for OJ 287.
**
**  Data taken from the automatic processing at http://www.swift.psu.edu/monitoring/
**
**  When using these data and results in publications, please reference M.C. Stroh & A.D. Falcone 2013, ApJS, 207, 28; arXiv: 1305.4949.
**
**  Key:
**
**   BinCenter      - Center of time bin (MJD)
**   BinHW          - One-half of the full time bin size (days)
**   Rate           - The background subtracted, PSF corrected and pile-up corrected source count rate (cts/s).
**   RateError      - 1 sigma error in source count rate (cts/s)
**   FracExp        - Conversion factor between bin size and observing time
**   Mode           - 0 if in Windowed Timing (WT)
**                    1 if in Photon Counting (PC)
**
**
**  Upper limits have an error listed as -1.00000.
**
*/
      BinCenter          BinHW           Rate      RateError        FracExp  Mode
   57154.206137       0.005665        0.19990        0.01635        0.96704     1
   57154.542783       0.006522        0.21932        0.01558        0.98230     1
   57155.070840       0.005534        0.25850        0.01841        0.98462     1
   57155.604203       0.005476        0.22070        0.01752        0.94918     1
   57156.340917       0.006290        0.21382        0.01638        0.96564     1
   57156.539133       0.005955        0.21266        0.01657        0.97063     1
   57157.132195       0.005999        0.22519        0.01656        0.98362     1
   57157.797465       0.005999        0.18451        0.01514        0.97872     1
   57158.393366       0.002818        0.21834        0.02700        0.94500     1
   57158.862005       0.005345        0.18896        0.01612        0.98100     1
   57159.007408       0.005084        0.19255        0.01715        0.93492     1
   57159.542036       0.005854        0.15656        0.01423        0.98011     1
   57160.139776       0.006043        0.20449        0.01577        0.98330     1
   57160.805218       0.005883        0.21092        0.01625        0.97621     1
   57161.122231       0.004852        0.20104        0.01749        0.96831     1
   57161.589901       0.005897        0.20661        0.02494        0.95522     1
   57162.069284       0.005694        0.16246        0.01440        0.97517     1
   57162.535242       0.005679        0.18562        0.01532        0.98463     1
   57163.052773       0.005549        0.21516        0.01698        0.97162     1
   57163.585169       0.005767        0.23072        0.01725        0.97457     1
   57167.653905       0.003922        0.29564        0.02418        0.98424     1
   57168.186785       0.006943        0.30764        0.01822        0.97234     1
   57168.653193       0.006522        0.30162        0.01897        0.97162     1
   57169.043535       0.005723        0.29162        0.02067        0.97177     1
   57169.579778       0.005984        0.24056        0.03613        0.22990     1
   57170.103503       0.005476        0.25364        0.01849        0.97584     1
   57170.640680       0.005839        0.24372        0.01860        0.96074     1
   57171.234448       0.005781        0.18200        0.01937        0.96965     1
   57171.699572       0.005287        0.21827        0.01769        0.97281     1
   57172.032788       0.005403        0.22478        0.01754        0.96886     1
   57172.577681       0.006348        0.17402        0.01490        0.97275     1
   57173.429551       0.005868        0.18004        0.01522        0.95329     1
   57173.633588       0.008033        0.16549        0.01213        0.98519     1
   57174.026029       0.003820        0.17918        0.01870        0.98497     1
   57174.825761       0.005491        0.16057        0.01477        0.95567     1
   57175.025939       0.005955        0.17332        0.01472        0.98036     1
   57175.698013       0.012361        0.13832        0.01111        0.65646     1
   57176.023856       0.005955        0.16266        0.01424        0.97304     1
   57176.622544       0.005926        0.15441        0.01401        0.95854     1
   57177.029529       0.005854        0.15533        0.01411        0.97466     1
   57179.628288       0.005694        0.22774        0.01737        0.96066     1
   57180.548493       0.006391        0.23339        0.01661        0.98046     1
   57181.020939       0.006115        0.26289        0.01834        0.93619     1
   57181.546054       0.006725        0.30433        0.01840        0.96835     1
   57182.084107       0.007568        0.32737        0.01816        0.98104     1
   57182.549103       0.007800        0.28823        0.01653        0.96648     1
   57183.075764       0.005447        0.33408        0.02138        0.98128     1
   57183.549697       0.005854        0.33876        0.02068        0.96814     1
   57184.007742       0.005418        0.33803        0.02242        0.90864     1
   57184.548304       0.005839        0.31401        0.02076        0.96870     1
   57185.071879       0.005854        0.27801        0.01872        0.97467     1
   57185.938431       0.005984        0.32871        0.02065        0.96753     1
   57186.069981       0.005679        0.27433        0.01873        0.98163     1
   57186.610829       0.000305        0.43842        0.10768        0.89581     1
   57187.070539       0.005839        0.26193        0.01864        0.96841     1
   57187.612940       0.005781        0.22958        0.01717        0.97883     1
   57354.071291       0.068967        0.28714        0.02340        0.05586     1
   57358.981587       0.009369        0.28347        0.01474        0.97912     1
   57359.617538       0.037301        0.30974        0.01472        0.27536     1
   57360.686330       0.038638        0.35263        0.01690        0.29966     1
   57361.477213       0.045654        0.48058        0.02315        0.24072     1
   57362.273455       0.104293        0.35690        0.02610        0.05124     1
   57363.243469       0.069025        0.34457        0.01595        0.15248     1
   57364.335554       0.034556        0.36166        0.01512        0.33790     1
   57365.455108       0.035166        0.30576        0.01474        0.31329     1
   57366.294678       0.071262        0.28152        0.01440        0.13707     1
   57367.029789       0.007684        0.31754        0.01821        0.98109     1
   57369.374804       0.034135        0.25876        0.01592        0.24484     1
   57370.421187       0.059525        0.22708        0.01506        0.14122     1
   57371.292689       0.000349        0.34133       -1.00000        0.93249     1
   57377.806801       0.002905        0.29417        0.02747        0.98099     1
   57386.913544       0.004488        0.20330        0.01951        0.96573     1
   57388.789004       0.035282        0.19943        0.01856        0.27709     1
   57390.419107       0.069766        0.19232        0.01222        0.13528     1
   57392.487415       0.009776        0.18557        0.01189        0.97435     1
   57394.278540       0.003384        0.16814        0.01904        0.98423     1
   57396.950032       0.007597        0.21650        0.01472        0.97697     1
   57397.737262       0.073150        0.21737        0.01379        0.12682     1
   57400.333549       0.009471        0.21320        0.01321        0.96147     1
   57402.857053       0.138065        0.17568        0.01677        0.03350     1
   57404.095741       0.036866        0.18797        0.01241        0.24924     1
   57406.061290       0.006043        0.19533        0.01559        0.97742     1
   57408.404207       0.037418        0.17859        0.01177        0.25601     1
   57429.756398       0.037345        0.24503        0.01398        0.24228     1
   57432.237787       0.205942        0.21174        0.01404        0.03829     1
   57435.524867       0.102172        0.17643        0.01342        0.07217     1
   57441.642557       0.035921        0.17998        0.01383        0.18691     1
   57444.266860       0.137367        0.18027        0.01992        0.04481     1
   57447.210649       0.200437        0.22645        0.01776        0.03050     1
   57451.783213       0.001409        0.14954        0.02837        0.97599     1
   57453.906453       0.201134        0.19116        0.01600        0.02757     1
   57459.705645       0.006130        0.18195        0.01528        0.98104     1
   57462.116313       0.102419        0.24088        0.01388        0.08922     1
   57464.014446       0.005694        0.28159        0.01962        0.98228     1
   57468.901003       0.037156        0.23237        0.01400        0.22941     1
   57471.955560       0.036067        0.23965        0.01498        0.21351     1
   57475.308887       0.004968        0.28453        0.02067        0.97902     1
   57501.099816       0.004314        0.15236        0.02331        0.95939     1
   57507.942818       0.005040        0.16257        0.01575        0.95965     1
   57514.523282       0.004445        0.16041        0.01638        0.96725     1
   57522.966413       0.005781        0.19786        0.01636        0.96878     1
   57528.013637       0.004401        0.15914        0.01628        0.98747     1
   57535.255264       0.004401        0.18020        0.01916        0.96370     1
   57546.422663       0.005098        0.19625        0.01716        0.97209     1
   57552.941512       0.008425        0.31238        0.01807        0.96379     1
   57673.356811       0.073746        1.12265        0.03692        0.14673     1
   57676.380487       0.243113        0.66039        0.02570        0.04706     1
   57677.080295       0.005781        0.91209        0.03654        0.92793     0
   57678.408089       0.005781        0.89351        0.03585        0.92643     0
   57679.565041       0.032867        0.92244        0.02580        0.32486     0
   57680.788790       0.005639        1.29023        0.04352        0.94356     0
   57681.226314       0.033420        1.20677        0.03150        0.34008     0
   57682.093613       0.032037        0.96846        0.02598        0.34729     0
   57686.438990       0.006128        0.53663        0.02755        0.92776     0
   57687.564917       0.005203        0.71028        0.03307        0.93382     0
   57688.230693       0.004714        0.82843        0.04402        0.92263     0
   57689.429288       0.004022        0.86525        0.04213        0.93674     0
   57690.696641       0.006131        0.71182        0.03104        0.94195     0
   57691.748079       0.002604        0.70745        0.05956        0.92567     0
   57692.748107       0.006042        0.52217        0.03018        0.94301     0
   57694.608068       0.005119        0.79933        0.03706        0.96608     0
   57695.014489       0.005639        0.63364        0.03054        0.94869     0
   57696.141326       0.005897        0.63327        0.02824        0.94063     0
   57699.857891       0.005263        0.56725        0.03482        0.92578     0
   57700.071282       0.005781        0.73448        0.03889        0.91091     0
   57702.780962       0.004453        0.56971        0.03306        0.93070     0
   57703.846306       0.005058        0.57323        0.03127        0.90675     0
   57704.776657       0.005955        0.72154        0.03250        0.92080     0
   57705.836771       0.002080        0.77084        0.05768        0.90821     0
   57706.705017       0.005402        0.90403        0.03747        0.93305     0
   57709.963954       0.006183        1.38213        0.04014        0.95601     0
   57713.884668       0.005608        0.77351        0.03350        0.94995     0
   57715.742057       0.005842        0.86085        0.03483        0.94799     0
   57717.866366       0.005810        0.89487        0.03564        0.94970     0
   57719.865738       0.005090        1.29022        0.04551        0.94770     0
   57721.058223       0.005666        1.26489        0.04298        0.94178     0
   57723.323314       0.005839        1.04878        0.03678        0.94797     0
   57725.377632       0.004308        0.74006        0.04155        0.91296     0
   57727.703294       0.005694        0.53200        0.02604        0.95630     0
   57729.563745       0.006363        0.43898        0.02397        0.93133     0
   57731.817768       0.006534        0.44991        0.02378        0.94907     0
   57733.549845       0.005692        0.49462        0.02534        0.94306     0
   57735.939418       0.005026        0.38435        0.02574        0.93437     0
   57741.252679       0.005608        0.54763        0.02731        0.92931     0
   57743.977024       0.006276        0.92492        0.03516        0.93407     0
   57745.773503       0.005663        1.07750        0.04562        0.94021     0
   57747.961890       0.005466        0.69114        0.03255        0.93700     0
   57751.626782       0.132234        0.96235        0.03843        0.03783     0
   57753.346099       0.005770        1.01921        0.03935        0.93079     0
   57755.020070       0.005608        1.17581        0.03966        0.95046     0
   57757.939259       0.005868        0.89997        0.03421        0.94280     0
   57759.734862       0.004716        0.69644        0.03588        0.93742     0
   57763.793255       0.005350        0.66741        0.03225        0.94700     0
   57768.696407       0.005668        0.32582        0.02886        0.92802     0
   57770.698202       0.005744        0.43174        0.02676        0.92494     0
   57775.349861       0.005694        0.31767        0.02258        0.88059     0
   57777.600896       0.005336        0.46242        0.02702        0.94740     0
   57779.994632       0.005347        0.65327        0.04959        0.91991     0
   57781.781689       0.005804        0.76401        0.03349        0.93021     0
   57783.376501       0.005402        1.07410        0.04093        0.94376     0
   57786.370108       0.011568        1.74270        0.03327        0.95523     0
   57787.361621       0.005781        1.48259        0.04399        0.95495     0
   57788.259747       0.106548        1.37671        0.04276        0.05160     0
   57789.437460       0.004858        1.44407        0.04698        0.95354     0
   57791.081550       0.004543        1.52193        0.05012        0.94662     0
   57792.343878       0.069991        1.38589        0.03751        0.09610     0
   57797.368314       0.378215        1.52015        0.04427        0.01604     0
   57799.189188       0.005231        1.33794        0.04708        0.93584     0
   57799.595091       0.005608        1.24087        0.04120        0.94943     0
   57800.185420       0.005544        1.19426        0.04040        0.94572     0
   57801.249141       0.005495        1.13202        0.04186        0.92680     0
   57802.247816       0.007028        1.00751        0.03486        0.94524     0
   57803.310057       0.005897        0.83956        0.03516        0.93916     0
   57804.241264       0.006652        0.82833        0.03020        0.94824     0
   57805.303825       0.005868        0.77610        0.03393        0.91765     0
   57806.300612       0.005639        0.93125        0.03889        0.94972     0
   57807.297099       0.005666        0.98822        0.04578        0.92237     0
   57808.497215       0.209734        1.20097        0.04500        0.02375     0
   57809.290572       0.005923        0.98239        0.03753        0.94187     0
   57810.287509       0.005521        0.91092        0.03736        0.94078     0
   57811.295666       0.005726        0.85742        0.03360        0.93128     0
   57814.334207       0.000489        0.89439        0.12450        0.93870     0
   57815.264876       0.000399        0.71365        0.12664        0.91838     0
   57816.460591       0.000521        0.87905        0.12035        0.94064     0
   57817.932722       0.001270        0.80162        0.06835        0.96005     0
   57818.726293       0.005608        0.83348        0.03593        0.92518     0
   57819.519728       0.003845        0.81345        0.03909        0.96668     0
   57823.242964       0.005608        0.75088        0.03368        0.93395     0
   57824.639254       0.073249        0.53006        0.03206        0.08218     0
   57825.179098       0.005582        0.56914        0.02976        0.92017     0
   57826.377440       0.005891        0.45673        0.02975        0.90815     0
   57827.107900       0.005715        0.59916        0.03009        0.92203     0
   57828.173092       0.005775        0.70102        0.03038        0.93136     0
   57829.152941       0.006045        0.59530        0.02885        0.93346     0
   57830.216616       0.005394        0.58077        0.02926        0.92489     0
   57831.146381       0.005692        0.68199        0.03013        0.92984     0
   57832.143569       0.005000        0.70295        0.03301        0.92245     0
   57833.138957       0.005492        0.68297        0.03056        0.94468     0
   57834.135989       0.005639        0.58703        0.03031        0.91278     0
   57835.198904       0.005955        0.57407        0.02654        0.95335     0
   57836.195501       0.005871        0.65764        0.02877        0.93938     0
   57837.133558       0.006016        0.56758        0.02859        0.91775     0
   57838.187965       0.005749        0.49451        0.02707        0.93156     0
   57839.194768       0.005203        0.52510        0.02928        0.92047     0
   57840.221052       0.044123        0.51306        0.02678        0.12844     0
   57841.185956       0.005694        0.49572        0.02588        0.92429     0
   57842.174079       0.005752        0.50476        0.03228        0.91147     0
   57843.237159       0.005203        0.43749        0.02679        0.93270     0
   57845.628044       0.005330        0.40857        0.02579        0.92888     0
   57852.717108       0.037723        0.43141        0.01672        0.30212     1
   57857.191372       0.005842        0.53047        0.03422        0.92273     0
   57859.413404       0.036557        0.47266        0.02647        0.14720     0
   57861.127699       0.003530        0.59554        0.04186        0.81725     0
   57863.639294       0.004456        0.74216        0.15481        0.87876     0
   57865.559584       0.002891        0.37079        0.03390        0.89403     0
   57867.090262       0.005547        0.35517        0.02365        0.92384     0
   57869.611405       0.334421        0.28477        0.02173        0.01452     0
   57871.480897       0.006580        0.22885        0.01599        0.98415     1
   57873.070517       0.006566        0.26594        0.01758        0.97802     1
   57877.989299       0.006522        0.26596        0.01886        0.98229     1
   57879.710945       0.005723        0.34340        0.02112        0.97721     1
   57881.442787       0.005810        0.32528        0.02022        0.97526     1
   57883.066127       0.037330        0.31733        0.01920        0.16461     1
   57886.496483       0.266688        0.45856        0.02391        0.02255     1
   57887.027709       0.006319        0.45611        0.02323        0.98860     1
   57889.483550       0.006725        0.46964        0.02249        0.98289     1
   57894.225504       0.036270        0.47316        0.02452        0.15894     1
   57897.048760       0.005403        0.42377        0.02404        0.98160     1
   57899.375361       0.005810        0.36639        0.02131        0.97750     1
   57901.579333       0.006072        0.34998        0.02077        0.96665     1
   57905.024878       0.005665        0.38788        0.02292        0.96740     1
   57906.355359       0.134215        0.39490        0.02253        0.04384     1
   57909.347980       0.006188        0.31223        0.01915        0.97889     1
   57911.269105       0.005883        0.38961        0.02393        0.96311     1
   57913.261787       0.006231        0.39921        0.02182        0.97182     1
   57915.055449       0.006246        0.44598        0.02367        0.96869     1
